headline_x,storyId,timestamp,body
FED’S PAULSON: JOB MARKET CURRENTLY NEAR FULL EMPLOYMENT BUT TREND GOING WRONG WAY,urn:newsml:reuters.com:20251013:nS0N3SI02I:3,2025-10-13 16:55:00+00:00,"* 
      Paulson advocates for more rate cuts to support employment
    

        * 
      Fed cut rates in September, more cuts expected
    

        * 
      Paulson sees tariffs raising inflation but not
persistently
    

  
    By Michael S. Derby
       Oct 13 (Reuters) - In her first speech as head of the
Philadelphia Federal Reserve, Anna Paulson said on Monday that
rising risks to the job market argue for more interest rate cuts
by the U.S. central bank, as trade tariffs are unlikely to push
up inflation as much as expected.
    ""Given my views on tariffs and inflation, monetary policy
should be focused on balancing risks to maximum employment and
price stability, which means moving policy towards a more
neutral stance,"" Paulson said in the text of a speech to be
presented before a gathering of the National Association for
Business Economics in Philadelphia.
    ""Labor market risks do appear to be increasing - not
outrageously, but noticeably. And momentum seems to be going in
the wrong direction,"" so that now deserves to be the focus of
policy, she said.
    While Paulson did not say specifically how she'd like the
Fed to proceed with rate cuts, she noted, ""I view easing along
the lines"" of the forecasts released by the Fed at its policy
meetings last month as the likely way forward.  
The Fed last month cut its benchmark overnight interest rate by
a quarter of a percentage point to the 4.00%-4.25% range. It
also penciled in an additional half percentage point of easing
before the end of 2025 and more cuts next year and in 2027.
    Paulson said the recent rate cut ""made sense,"" as the
central bank sought to offset risks to the job market.
Paulson took the helm of the Philadelphia Fed in July,
succeeding Patrick Harker, who retired before returning to
academia. Prior to joining the Philadelphia Fed, she was
research director at the Chicago Fed.
In recent comments, Fed officials have been grappling with the
monetary policy outlook. While the recent rate cut had broad
support, a number of policymakers remain worried that President
Donald Trump's tariffs will drive up still-high inflation
levels, while others are worried about the job market and
believe the Fed should act strongly to support it.
    Paulson said tariffs should push up inflation, but added
that she doesn't expect the gains to be persistent. She also
said the current ""modestly restrictive"" stance of monetary
policy is working to tamp down on inflation pressures, while
noting that stable readings of long-term inflation expectations
argue against the expectation of a persistent rise in price
pressures.
    But Paulson also cautioned against a go-fast approach to
cutting interest rates, given uncertainty around where the
so-called neutral level of monetary policy lies.
    Looking ahead, she said ""I anticipate that 2026 will see
growth near potential, and inflation rising and then subsiding
as tariffs, together with current and past monetary policy
restrictiveness, work their way through.""
    Paulson added that ""if the economy evolves as I expect, the
monetary policy adjustments we make this year and next will be
sufficient to keep labor market conditions close to full
employment.""

(Reporting by Michael S. Derby; Editing by Paul Simao)
((michael.derby@thomsonreuters.com, 917-216-7307))"
"BARR: FED’S INFLATION GOAL FACES SIGNIFICANT RISKS, BUT ALSO SOME FACTORS THAT MIGHT MITIGATE THOSE RISKS",urn:newsml:reuters.com:20251009:nS0N3UJ0CB:3,2025-10-09 16:45:19+00:00,"Oct 9 (Reuters) - The U.S. central bank should move
cautiously on further interest rate cuts, Federal Reserve
Governor Michael Barr said on Thursday in a speech that leaned
heavily into the risks of inflation, even as he acknowledged the
potential vulnerabilities in a ""roughly balanced"" labor market.
    ""The FOMC (Federal Open Market Committee) should be cautious
about adjusting policy so that we can gather further data,
update our forecasts, and better assess the balance of risks,""
Barr said in remarks prepared for delivery to the Economic Club
of Minnesota, his first on monetary policy since June.
    With both upside inflation risks and downside risks to the
labor market, the Fed is in a ""challenging position"" with no
risk-free path forward as it sets monetary policy, Barr said,
explicitly borrowing the way Fed Chair Jerome Powell phrased the
central bank's current quandary. 
    Barr said he supported the Fed's
quarter-of-a-percentage-point reduction to the policy rate last
month, but he focused many of his comments on the risks that
tariffs pose to inflation, suggesting he is not sold on the need
for a series of rate cuts, as financial markets currently
expect. 
    Barr said he forecasts underlying inflation by the Fed's key
measure, the core Personal Consumption Expenditures Price Index,
to rise to above 3% by the end of this year, and noted that Fed
officials do not expect headline inflation to fall to the
central bank's 2% goal until the end of 2027. That would be the
longest period of PCE inflation above 2% since a seven-year
stretch that ended in 1993, he said.
    ""After the high inflation Americans have endured, two more
years would be a long time to wait for a return to our target,
and that possibility weighs on my judgment for appropriate
monetary policy,"" he said.

 (Reporting by Ann Saphir; Editing by Paul Simao)
 ((Ann.Saphir@thomsonreuters.com; 312-593-8342))"
"IMF'S GEORGIEVA: IN LOW INCOME COUNTRIES, DEBT SERVICE IS ERODING LIMITED FISCAL SPACE FOR THEIR OWN PEOPLE",urn:newsml:reuters.com:20251008:nS0N3EX047:3,2025-10-08 15:26:13+00:00,"WASHINGTON, Oct 8 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Wednesday said
she was concerned that public debt was rising more rapidly in
advanced economies than low-income countries, and urged
countries to address the issue.
    In low-income countries, she said high debt service payments
were eroding already limited fiscal space for needed spending to
help their people.
     

(Reporting by Andrea Shalal)
((mailto:andrea.shalal@tr.com; +1 202-815-7432;))"
IMF'S GEORGIEVA: VERY CONCERNED THAT PUBLIC DEBT IS GROWING FASTER IN ADVANCED ECONOMIES THAN DEVELOPING ECONOMIES,urn:newsml:reuters.com:20251008:nS0N3EX047:1,2025-10-08 15:26:13+00:00,"WASHINGTON, Oct 8 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Wednesday said
she was concerned that public debt was rising more rapidly in
advanced economies than low-income countries, and urged
countries to address the issue.
    In low-income countries, she said high debt service payments
were eroding already limited fiscal space for needed spending to
help their people.
     

(Reporting by Andrea Shalal)
((mailto:andrea.shalal@tr.com; +1 202-815-7432;))"
IMF'S GEORGIEVA: VERY CONCERNED THAT PUBLIC DEBT IS GROWING FASTER IN ADVANCED ECONOMIES THAN DEVELOPING ECONOMIES,urn:newsml:reuters.com:20251008:nS0N3EX047:1,2025-10-08 15:26:13+00:00,"WASHINGTON, Oct 8 (Reuters) - International Monetary
Fund Managing Director Kristalina Georgieva on Wednesday said
she was concerned that public debt was rising more rapidly in
advanced economies than low-income countries, and urged
countries to address the issue.
    In low-income countries, she said high debt service payments
were eroding already limited fiscal space for needed spending to
help their people.
     

(Reporting by Andrea Shalal)
((mailto:andrea.shalal@tr.com; +1 202-815-7432;))"
"IMF'S GEORGIEVA:BOLD MOVES ALLOWED INDIA TO MOVE FORWARD ON DIGITAL INFRASTRUCTURE, REDUCING PAYMENT COSTS",urn:newsml:reuters.com:20251008:nS0N3EX046:3,2025-10-08 15:02:11.132000+00:00,
"IMF'S GEORGIEVA: INDIA NEEDS TO STAY COURSE ON REFORMS, MAKE SURE THAT SMALL COMPANIES HAVE SPACE TO FLOURISH",urn:newsml:reuters.com:20251008:nS0N3EX046:1,2025-10-08 15:02:11.132000+00:00,
GEORGIEVA: THERE IS RECOGNITION IN CHINA THAT EXPORT GROWTH MODEL IS NO LONGER VIABLE,urn:newsml:reuters.com:20251008:nS0N3EX044:1,2025-10-08 16:07:15+00:00,"WASHINGTON, Oct 8 (Reuters) - International Monetary
Fund chief Kristalina Georgieva said there was widespread
recognition in China that the export-driven model the Asian
country relied on to fuel growth cannot be sustained and it
needs to switch to consumption-driven growth.
    But making that switch is not easy, Georgieva told an event
hosted by the Milken Institute.
    ""We have a whole country of 1.4 billion people that is now
seeing their fortunes changing,"" she said. ""They were a country
that for four decades knew only one thing - up, up, up. ... Now
they're turning into what I would say (is) a normal country, a
country that goes up, that goes down.""

(Reporting by Andrea Shalal; Editing by Chizu Nomiyama )
((mailto:andrea.shalal@tr.com; +1 202-815-7432;))"
GEORGIEVA: THERE IS RECOGNITION IN CHINA THAT EXPORT GROWTH MODEL IS NO LONGER VIABLE,urn:newsml:reuters.com:20251008:nS0N3EX044:1,2025-10-08 16:07:15+00:00,"WASHINGTON, Oct 8 (Reuters) - International Monetary
Fund chief Kristalina Georgieva said there was widespread
recognition in China that the export-driven model the Asian
country relied on to fuel growth cannot be sustained and it
needs to switch to consumption-driven growth.
    But making that switch is not easy, Georgieva told an event
hosted by the Milken Institute.
    ""We have a whole country of 1.4 billion people that is now
seeing their fortunes changing,"" she said. ""They were a country
that for four decades knew only one thing - up, up, up. ... Now
they're turning into what I would say (is) a normal country, a
country that goes up, that goes down.""

(Reporting by Andrea Shalal; Editing by Chizu Nomiyama )
((mailto:andrea.shalal@tr.com; +1 202-815-7432;))"
NY FED: SEPTEMBER LABOR MARKET EXPECTATIONS LOST GROUND,urn:newsml:reuters.com:20251007:nS0N3VB02W:4,2025-10-07 15:00:00+00:00,"* 
      Expected inflation one and five years from now rises in
September
    

        * 
      Households view current finances favorably, but future
outlook
downgraded
    

        * 
      Fed faces challenge balancing inflation control with job
market
support
    

  
    By Michael S. Derby
       NEW YORK, Oct 7 (Reuters) - Americans grew more worried
about the future of the job market in September, while at the
same time bumping up projections for the future path of
near-term inflation, a report from the Federal Reserve Bank of
New York said on Tuesday.
    Respondents to the bank’s latest Survey of Consumer
Expectations marked up expectations that overall unemployment
will be higher in a year relative to August, amid a rise in the
expected probability of losing one’s job. But respondents also
see better odds of finding new work in the next three months in
the event of an unexpected job loss.
    Concern about the future of the job market came as
households viewed their current financial situations more
favorably while downgrading “slightly” where they see themselves
in a year, the bank said. As of September, households reported a
cutback in future spending expectations amid mixed views on
future earnings and income levels.
    Meanwhile, the report also found in September that the
expected level of inflation a year from now stands at 3.4% from
August’s 3.2%, while three-year-ahead expected inflation held
steady at 3%. September’s five-year-ahead expected inflation
reading also stood at 3% from the prior month’s 2.9%. The Fed’s
inflation target is 2% and actual inflation readings have
exceeded that level for several years.
    The September report also noted that year-ahead food price
expectations rose to their highest level since March 2023.
    
    DATA DESERT
    The New York Fed report, which is most closely watched for
its readings on the expected path of inflation, may garner
elevated interest amid the absence of economic data tied to the
government shutdown. The survey, which ran over the month of
September, was completed before the shutdown took effect.
    The dearth of data means that as Fed officials approach
their policy meeting at the end of the month, they do so without
the usual range of statistics critical to driving policy
deliberations. Officials have already missed what should have
been the release of the September employment report on Friday.
    The Fed cut its overnight target rate range last month by a
quarter percentage point to between 4% and 4.25% and it is
expected to do so again at the Federal Open Market Committee
meeting scheduled for October 28-29. Analysts foresee another
easing because privately produced data continues to point to
weakness in hiring, and offsetting the risk of job market
deterioration was a key reason why the central bank cut rates in
September.
    The challenge for Fed officials is that they are lowering
the cost of short-term borrowing at a time when inflation
remains above target and is expected to accelerate over the
remainder of the year as President Donald Trump’s tariff surge
works its way through prices.
    Fed officials have noted that even with a rate cut, the
overall level of short-term rates is still weighing on the
economy and countering inflation. And while a number of
policymakers remain skeptical of the need for further cuts, a
number have acknowledged that the impact on inflation from
tariffs has not been as bad as they were expecting.
    Speaking on September 29, New York Fed President John
Williams said “we have a balancing act here"" between getting
inflation down and supporting a job market that ""has been
gradually softening over the past year."" He also noted, “the
tariff effects have been smaller than most people thought, and
there doesn't seem to be any signs of inflationary pressures
building.""
    Meanwhile, Boston Fed leader Susan Collins said in an
interview on September 30 that while more rate cuts are
possible, easing “too quickly and certainly announcing, oh yeah,
we're just going to…keep going until we get to neutral, that
seems to me to be a scenario where the risks to inflation go
up.”

 (Reporting by Michael S. Derby; Editing by Andrea Ricci)
 ((michael.derby@thomsonreuters.com, 917-216-7307))"
WILLIAMS: FORMERLY UNCONVENTIONAL MONETARY POLICY IS NOW NORMAL,urn:newsml:reuters.com:20251003:nS0N3TC07D:3,2025-10-03 10:05:00+00:00,"By Michael S. Derby
       Oct 3 (Reuters) - Federal Reserve Bank of New York
President John Williams said Friday that unpredictable change is
inevitable and central banks need to be aware of that and have
strategies to operate in those environments.
    Williams' comments, which came in prepared remarks for an
event in Amsterdam, did not address the outlook for U.S.
monetary policy. Williams serves as vice chair of the
rate-setting Federal Open Market Committee, which cut interest
rates last month as officials sought to offset rising risks to
the job market.
    “Unpredictable change and uncertainty will certainly
continue to be with us for the foreseeable future,” Williams
said, flagging issues like “the effects of ongoing global
demographic shifts, artificial intelligence, and potentially
transformative innovations in our financial systems.”
    Williams said dealing with uncertainty means that central
banks need robust principles and strategies in place that can
deal with a range of contingencies, while noting there will
still be novel situations to deal with. Williams also said that
formerly unconventional strategies like bond buying are no
longer novel and are a normal part of the toolkit.
    Williams said anchoring inflation expectations is critical
and cannot be taken for granted.

 (Reporting by Michael S. Derby; editing by Diane Craft)
 ((michael.derby@thomsonreuters.com, 917-216-7307))"
"REUTERS POLL-US DOLLAR POSITIONING TO HOLD STEADY OR SEE NET SHORTS INCREASE BY END OF OCTOBER, SAY 30 OF 41 STRATEGISTS",urn:newsml:reuters.com:20251001:nL6N3VI07K:2,2025-10-01 14:24:51+00:00,"* 
      reuters://realtime/verb=Open/url=cpurl://apps.cp./Apps/fx-polls?RIC=EUR=
 poll data
    

  
    By Hari Kishan
       BENGALURU, October 1 (Reuters) - The U.S. dollar, under
pressure since the start of the year, may struggle to find its
footing against most major currencies over the coming 12 months,
according to a Reuters poll of FX strategists who said the
already crowded short U.S. dollar trade will remain.
Against the backdrop of rising U.S. fiscal deficit and worries
that the Federal Reserve's independence was eroding, global
investors have dumped the dollar for other major currencies and
assets like gold <XAU=> which has surged more than 47% this
year, setting record highs, on safe-haven demand.
    ""The U.S. fiscal situation is this ongoing 800-pound gorilla
of the markets, that special status means you can’t just go into
other currencies - you go into gold,"" said John Hardy, head of
FX strategy at Saxo Bank.
    ""Gold is telling you what people think of fiscal
pressure...people recognize nobody has a clean shirt. Everyone’s
running on a dirty shirt.""
This has weakened the greenback by about 10% for the year, a
trend expected to continue as the Fed is forecast to ease policy
further to stave off weakness in the labour market. Meanwhile,
the European Central Bank is likely done with cutting interest
rates.  
U.S. non-farm payrolls increased only 22,000 in August. While a
separate Reuters poll showed the world's largest economy
probably created 50,000 jobs in September, the U.S. government
shutdown which came into effect on Wednesday will delay the jobs
report markets were eagerly waiting for.
    Still, the overall outlook for the dollar was to stay weak
in the near term.
    ""I'd probably stay out of the dollar unless I'm being
tactical,"" said Dan Tobon, head of G10 FX strategy at Citi.
    A near 75% majority of analysts, 30 of 41, who answered a
separate question in the Reuters September 26-October 1 poll
expected the net short dollar position to increase or the
current positioning to not change much by the end of October.
     Latest data from the Commodity Futures Trading Commission
showed the short-dollar trade which began in April of this year
was firmly in place.
    ""The dollar can weaken further over the next six to 12
months as the Fed continues to cut rates while other major
central banks like the ECB indicate they're close to or at the
end of their rate cycle,"" said Lee Hardman, senior currency
analyst at MUFG.
    ""The dollar weakened a bit in response to the shutdown, but
in terms of the big picture I don't think it changes a great
deal. For now, I think the market's just got to assume its
status quo and the Fed will remain on track to cut rates at the
end of this month, even if they don't have data over the next
week or two to analyze.""
On September 17 the Fed lowered its benchmark interest rate by
25 basis points to 4.00%-4.25% and indicated more cuts would
follow at meetings in October and December.
    Interest rate futures are pricing in a 95% chance of a cut
in October, per the CME FedWatch Tool.
    The poll of nearly 80 forex strategists showed the dollar
weakening against all major currencies over the next three, six
and 12 months.
    A more than 70% majority of analysts, 33 of 45, who answered
an additional question said the U.S. dollar was more likely to
end 2025 weaker than they expected rather than stronger. Twelve
said stronger.
    The euro <EUR=>, which has gained more than 13% against the
dollar for the year, was expected to strengthen 1.5%-3.0% to
trade around $1.19, $1.20 and $1.21 in the next three, six and
12 months respectively.
    Among other major currencies, the Japanese yen <JPY=> was
predicted to gain around 6% in a year to 139/dollar and the
Aussie and the Kiwi dollars were expected to gain about
4.0%-6.0%.
     
(Other stories from the October foreign exchange poll)

    <^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
Reuters euro year-ahead outlook    https://tmsnrt.rs/48fJkOZ
Reuters poll: Year-ahead major currency forecasts    https://www.reuters.com/graphics/AUTOMATED-202609/12M-CURRENCY-FORECASTS-PCT-CHG/lgpdazqgkvo/chart_eikon.jpg
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^>
(Reporting by Hari Kishan; Polling by Aman Kumar Soni and Mumal
Rathore; Editing by Hugh Lawson)
((Hari.Kishan@thomsonreuters.com;))"
